Chrom.1,,Chrom.1,,Chrom.1,,
UV,,Conductivity,,Gradient Concentration,,
ml,mAU,ml,mS/cm,ml,%B,
14.913,1599.82,14.913,20.23,14.913,0,
14.917,1599.82,14.917,20.23,14.917,0,
14.92,1599.82,14.92,20.23,14.92,0,
14.923,1599.82,14.923,20.23,14.923,0,
14.927,1599.82,14.927,20.23,14.927,0,
14.93,1599.82,14.93,20.23,14.93,0,
14.933,1599.82,14.933,20.23,14.933,0,
14.937,1599.82,14.937,20.23,14.937,0,
14.94,1599.817,14.94,20.23,14.94,0,
14.943,1599.807,14.943,20.23,14.943,0,
14.947,1599.8,14.947,20.23,14.947,0,
14.95,1599.8,14.95,20.23,14.95,0,
14.953,1599.8,14.953,20.23,14.953,0,
14.957,1599.8,14.957,20.23,14.957,0,
14.96,1599.8,14.96,20.23,14.96,0,
14.963,1599.8,14.963,20.23,14.963,0,
14.967,1599.803,14.967,20.23,14.967,0,
14.97,1599.807,14.97,20.23,14.97,0,
14.973,1599.8,14.973,20.23,14.973,0,
14.977,1599.8,14.977,20.23,14.977,0,
14.98,1599.8,14.98,20.23,14.98,0,
14.983,1599.8,14.983,20.23,14.983,0,
14.987,1599.8,14.987,20.23,14.987,0,
14.99,1599.8,14.99,20.23,14.99,0,
14.993,1599.797,14.993,20.23,14.993,0,
14.997,1599.79,14.997,20.23,14.997,0,
15,1599.79,15,20.23,15,0,
15.003,1599.79,15.003,20.23,15.003,0,
15.007,1599.793,15.007,20.23,15.007,0,
15.01,1599.8,15.01,20.23,15.01,0,
15.013,1599.8,15.013,20.23,15.013,0,
15.017,1599.8,15.017,20.23,15.017,0,
15.02,1599.8,15.02,20.23,15.02,0,
15.023,1599.8,15.023,20.23,15.023,0,
15.027,1599.8,15.027,20.23,15.027,0,
15.03,1599.803,15.03,20.23,15.03,0,
15.033,1599.816,15.033,20.23,15.033,0,
15.037,1599.83,15.037,20.23,15.037,0,
15.04,1599.83,15.04,20.23,15.04,0,
15.043,1599.833,15.043,20.23,15.043,0,
15.047,1599.84,15.047,20.23,15.047,0,
15.05,1599.84,15.05,20.23,15.05,0,
15.053,1599.84,15.053,20.23,15.053,0,
15.057,1599.843,15.057,20.23,15.057,0,
15.06,1599.85,15.06,20.23,15.06,0,
15.063,1599.85,15.063,20.23,15.063,0,
15.067,1599.85,15.067,20.23,15.067,0,
15.07,1599.853,15.07,20.23,15.07,0,
15.073,1599.863,15.073,20.23,15.073,0,
15.077,1599.87,15.077,20.23,15.077,0,
15.08,1599.873,15.08,20.23,15.08,0,
15.083,1599.887,15.083,20.23,15.083,0,
15.087,1599.9,15.087,20.23,15.087,0,
15.09,1599.9,15.09,20.23,15.09,0,
15.093,1599.9,15.093,20.23,15.093,0,
15.097,1599.907,15.097,20.23,15.097,0,
15.1,1599.92,15.1,20.23,15.1,0,
15.103,1599.92,15.103,20.23,15.103,0,
15.107,1599.923,15.107,20.23,15.107,0,
15.11,1599.933,15.11,20.23,15.11,0,
15.113,1599.94,15.113,20.23,15.113,0,
15.117,1599.94,15.117,20.23,15.117,0,
15.12,1599.943,15.12,20.23,15.12,0,
15.123,1599.953,15.123,20.23,15.123,0,
15.127,1599.96,15.127,20.23,15.127,0,
15.13,1599.96,15.13,20.2265,15.13,0,
15.133,1599.964,15.133,20.22,15.133,0,
15.137,1599.977,15.137,20.22,15.137,0,
15.14,1599.99,15.14,20.22351,15.14,0,
15.143,1599.99,15.143,20.22649,15.143,0,
15.147,1599.993,15.147,20.22,15.147,0,
15.15,1600.004,15.15,20.22,15.15,0,
15.153,1600.01,15.153,20.22,15.153,0,
15.157,1600.01,15.157,20.22,15.157,0,
15.16,1600.017,15.16,20.22,15.16,0,
15.163,1600.034,15.163,20.22,15.163,0,
15.167,1600.04,15.167,20.22,15.167,0,
15.17,1600.04,15.17,20.22,15.17,0,
15.173,1600.047,15.173,20.22,15.173,0,
15.177,1600.06,15.177,20.22,15.177,0,
15.18,1600.06,15.18,20.22,15.18,0,
15.183,1600.064,15.183,20.22,15.183,0,
15.187,1600.077,15.187,20.22,15.187,0,
15.19,1600.09,15.19,20.22,15.19,0,
15.193,1600.09,15.193,20.22,15.193,0,
15.197,1600.093,15.197,20.22,15.197,0,
15.2,1600.107,15.2,20.22,15.2,0,
15.203,1600.12,15.203,20.22,15.203,0,
15.207,1600.12,15.207,20.22,15.207,0,
15.21,1600.127,15.21,20.22,15.21,0,
15.213,1600.144,15.213,20.22,15.213,0,
15.217,1600.15,15.217,20.22,15.217,0,
15.22,1600.15,15.22,20.22,15.22,0,
15.223,1600.15,15.223,20.22,15.223,0,
15.227,1600.157,15.227,20.22,15.227,0,
15.23,1600.17,15.23,20.22,15.23,0,
15.234,1600.17,15.234,20.22,15.234,0,
15.237,1600.174,15.237,20.22,15.237,0,
15.24,1600.18,15.24,20.22,15.24,0,
15.244,1600.18,15.244,20.22,15.244,0,
15.247,1600.183,15.247,20.22,15.247,0,
15.25,1600.194,15.25,20.22,15.25,0,
15.254,1600.2,15.254,20.22,15.254,0,
15.257,1600.2,15.257,20.22,15.257,0,
15.26,1600.204,15.26,20.22,15.26,0,
15.264,1600.214,15.264,20.22,15.264,0,
15.267,1600.22,15.267,20.22,15.267,0,
15.27,1600.22,15.27,20.22,15.27,0,
15.274,1600.224,15.274,20.22,15.274,0,
15.277,1600.234,15.277,20.22,15.277,0,
15.28,1600.24,15.28,20.22,15.28,0,
15.284,1600.24,15.284,20.22,15.284,0,
15.287,1600.24,15.287,20.22,15.287,0,
15.29,1600.24,15.29,20.22,15.29,0,
15.294,1600.24,15.294,20.22,15.294,0,
15.297,1600.24,15.297,20.22,15.297,0,
15.3,1600.244,15.3,20.22,15.3,0,
15.304,1600.25,15.304,20.22,15.304,0,
15.307,1600.25,15.307,20.22,15.307,0,
15.31,1600.25,15.31,20.22,15.31,0,
15.314,1600.254,15.314,20.22,15.314,0,
15.317,1600.26,15.317,20.22,15.317,0,
15.32,1600.26,15.32,20.22,15.32,0,
15.324,1600.26,15.324,20.22,15.324,0,
15.327,1600.264,15.327,20.22,15.327,0,
15.33,1600.27,15.33,20.22,15.33,0,
15.334,1600.27,15.334,20.22,15.334,0,
15.337,1600.27,15.337,20.22,15.337,0,
15.34,1600.274,15.34,20.22,15.34,0,
15.344,1600.28,15.344,20.22,15.344,0,
15.347,1600.28,15.347,20.22,15.347,0,
15.35,1600.28,15.35,20.22,15.35,0,
15.354,1600.284,15.354,20.22,15.354,0,
15.357,1600.29,15.357,20.22,15.357,0,
15.36,1600.29,15.36,20.22,15.36,0,
15.364,1600.294,15.364,20.22,15.364,0,
15.367,1600.3,15.367,20.22,15.367,0,
15.37,1600.3,15.37,20.22,15.37,0,
15.374,1600.3,15.374,20.22,15.374,0,
15.377,1600.304,15.377,20.22,15.377,0,
15.38,1600.31,15.38,20.22,15.38,0,
15.384,1600.31,15.384,20.22,15.384,0,
15.387,1600.31,15.387,20.22,15.387,0,
15.39,1600.314,15.39,20.22,15.39,0,
15.394,1600.324,15.394,20.22,15.394,0,
15.397,1600.33,15.397,20.22,15.397,0,
15.4,1600.33,15.4,20.22,15.4,0,
15.404,1600.33,15.404,20.22,15.404,0,
15.407,1600.334,15.407,20.22,15.407,0,
15.41,1600.34,15.41,20.22,15.41,0,
15.414,1600.34,15.414,20.22,15.414,0,
15.417,1600.344,15.417,20.22,15.417,0,
15.42,1600.35,15.42,20.22,15.42,0,
15.424,1600.35,15.424,20.22,15.424,0,
15.427,1600.354,15.427,20.22,15.427,0,
15.43,1600.364,15.43,20.22,15.43,0,
15.434,1600.374,15.434,20.22,15.434,0,
15.437,1600.38,15.437,20.22,15.437,0,
15.44,1600.38,15.44,20.22,15.44,0,
15.444,1600.384,15.444,20.22,15.444,0,
15.447,1600.394,15.447,20.22,15.447,0,
15.45,1600.4,15.45,20.22,15.45,0,
15.454,1600.4,15.454,20.22,15.454,0,
15.457,1600.407,15.457,20.22,15.457,0,
15.46,1600.42,15.46,20.22,15.46,0,
15.464,1600.42,15.464,20.22,15.464,0,
15.467,1600.424,15.467,20.22,15.467,0,
15.47,1600.438,15.47,20.22,15.47,0,
15.474,1600.45,15.474,20.22,15.474,0,
15.477,1600.45,15.477,20.22,15.477,0,
15.48,1600.458,15.48,20.22,15.48,0,
15.484,1600.474,15.484,20.22,15.484,0,
15.487,1600.48,15.487,20.22,15.487,0,
15.49,1600.48,15.49,20.22,15.49,0,
15.494,1600.491,15.494,20.21621,15.494,0,
15.497,1600.514,15.497,20.21,15.497,0,
15.5,1600.52,15.5,20.21,15.5,0,
15.504,1600.52,15.504,20.21,15.504,0,
15.507,1600.531,15.507,20.21,15.507,0,
15.51,1600.558,15.51,20.21,15.51,0,
15.514,1600.57,15.514,20.21,15.514,0,
15.517,1600.57,15.517,20.21,15.517,0,
15.52,1600.581,15.52,20.21,15.52,0,
15.524,1600.6,15.524,20.21,15.524,0,
15.527,1600.6,15.527,20.21,15.527,0,
15.53,1600.608,15.53,20.21,15.53,0,
15.534,1600.628,15.534,20.21,15.534,0,
15.537,1600.644,15.537,20.21,15.537,0,
15.54,1600.65,15.54,20.21,15.54,0,
15.544,1600.658,15.544,20.21,15.544,0,
15.547,1600.682,15.547,20.21,15.547,0,
15.55,1600.7,15.55,20.21,15.55,0,
15.554,1600.7,15.554,20.21,15.554,0,
15.557,1600.708,15.557,20.21,15.557,0,
15.56,1600.728,15.56,20.21,15.56,0,
15.564,1600.74,15.564,20.21,15.564,0,
15.567,1600.74,15.567,20.21,15.567,0,
15.57,1600.748,15.57,20.21,15.57,0,
15.574,1600.764,15.574,20.21,15.574,0,
15.577,1600.77,15.577,20.21,15.577,0,
15.58,1600.77,15.58,20.21,15.58,0,
15.584,1600.786,15.584,20.21,15.584,0,
15.587,1600.814,15.587,20.21,15.587,0,
15.59,1600.82,15.59,20.21,15.59,0,
15.594,1600.824,15.594,20.21,15.594,0,
15.597,1600.834,15.597,20.21,15.597,0,
15.6,1600.844,15.6,20.21,15.6,0,
15.604,1600.85,15.604,20.21,15.604,0,
15.607,1600.854,15.607,20.21,15.607,0,
15.61,1600.872,15.61,20.21,15.61,0,
15.614,1600.89,15.614,20.21,15.614,0,
15.617,1600.89,15.617,20.21,15.617,0,
15.62,1600.894,15.62,20.21,15.62,0,
15.624,1600.908,15.624,20.21,15.624,0,
15.627,1600.92,15.627,20.21,15.627,0,
15.63,1600.92,15.63,20.21,15.63,0,
15.634,1600.924,15.634,20.21,15.634,0,
15.637,1600.938,15.637,20.21,15.637,0,
15.64,1600.95,15.64,20.21,15.64,0,
15.644,1600.95,15.644,20.21,15.644,0,
15.647,1600.954,15.647,20.21,15.647,0,
15.65,1600.968,15.65,20.21,15.65,0,
15.654,1600.98,15.654,20.21,15.654,0,
15.657,1600.98,15.657,20.21,15.657,0,
15.66,1600.984,15.66,20.21,15.66,0,
15.664,1600.994,15.664,20.21,15.664,0,
15.667,1601,15.667,20.21,15.667,0,
15.67,1601,15.67,20.21,15.67,0,
15.674,1601.008,15.674,20.21,15.674,0,
15.677,1601.024,15.677,20.21,15.677,0,
15.68,1601.03,15.68,20.21,15.68,0,
15.684,1601.03,15.684,20.21,15.684,0,
15.687,1601.034,15.687,20.21,15.687,0,
15.69,1601.04,15.69,20.21,15.69,0,
15.694,1601.04,15.694,20.21,15.694,0,
15.697,1601.044,15.697,20.21,15.697,0,
15.7,1601.058,15.7,20.21,15.7,0,
15.704,1601.074,15.704,20.21,15.704,0,
15.707,1601.08,15.707,20.21,15.707,0,
15.71,1601.084,15.71,20.21,15.71,0,
15.714,1601.098,15.714,20.21,15.714,0,
15.717,1601.11,15.717,20.21,15.717,0,
15.72,1601.11,15.72,20.21,15.72,0,
15.724,1601.11,15.724,20.21,15.724,0,
15.727,1601.114,15.727,20.21,15.727,0,
15.73,1601.12,15.73,20.21,15.73,0,
15.734,1601.12,15.734,20.21,15.734,0,
15.737,1601.124,15.737,20.21,15.737,0,
15.74,1601.134,15.74,20.21,15.74,0,
15.744,1601.14,15.744,20.21,15.744,0,
15.747,1601.14,15.747,20.21,15.747,0,
15.75,1601.14,15.75,20.21,15.75,0,
15.754,1601.144,15.754,20.21,15.754,0,
15.757,1601.15,15.757,20.21,15.757,0,
15.76,1601.15,15.76,20.21,15.76,0,
15.764,1601.154,15.764,20.21,15.764,0,
15.767,1601.16,15.767,20.21,15.767,0,
15.77,1601.16,15.77,20.21,15.77,0,
15.774,1601.16,15.774,20.21,15.774,0,
15.777,1601.168,15.777,20.21,15.777,0,
15.78,1601.184,15.78,20.21,15.78,0,
15.784,1601.19,15.784,20.21,15.784,0,
15.787,1601.19,15.787,20.21,15.787,0,
15.79,1601.194,15.79,20.21,15.79,0,
15.794,1601.2,15.794,20.21,15.794,0,
15.797,1601.2,15.797,20.21,15.797,0,
15.8,1601.204,15.8,20.21,15.8,0,
15.804,1601.214,15.804,20.21,15.804,0,
15.807,1601.22,15.807,20.21,15.807,0,
15.81,1601.22,15.81,20.21,15.81,0,
15.814,1601.228,15.814,20.21,15.814,0,
15.817,1601.244,15.817,20.21,15.817,0,
15.82,1601.25,15.82,20.21,15.82,0,
15.824,1601.25,15.824,20.21,15.824,0,
15.827,1601.254,15.827,20.21,15.827,0,
15.83,1601.264,15.83,20.21,15.83,0,
15.834,1601.27,15.834,20.21,15.834,0,
15.837,1601.27,15.837,20.21,15.837,0,
15.84,1601.282,15.84,20.21,15.84,0,
15.844,1601.3,15.844,20.21,15.844,0,
15.847,1601.3,15.847,20.21,15.847,0,
15.85,1601.3,15.85,20.21,15.85,0,
15.854,1601.313,15.854,20.21,15.854,0,
15.857,1601.334,15.857,20.21,15.857,0,
15.86,1601.34,15.86,20.21,15.86,0,
15.864,1601.34,15.864,20.21,15.864,0,
15.867,1601.348,15.867,20.21,15.867,0,
15.87,1601.364,15.87,20.21,15.87,0,
15.874,1601.37,15.874,20.21,15.874,0,
15.877,1601.374,15.877,20.21,15.877,0,
15.88,1601.388,15.88,20.21,15.88,0,
15.884,1601.4,15.884,20.21,15.884,0,
15.887,1601.4,15.887,20.21,15.887,0,
15.89,1601.404,15.89,20.21,15.89,0,
15.894,1601.419,15.894,20.21,15.894,0,
15.897,1601.43,15.897,20.21,15.897,0,
15.9,1601.43,15.9,20.21,15.9,0,
15.904,1601.434,15.904,20.21,15.904,0,
15.907,1601.444,15.907,20.21,15.907,0,
15.91,1601.45,15.91,20.21,15.91,0,
15.914,1601.45,15.914,20.21,15.914,0,
15.917,1601.454,15.917,20.21,15.917,0,
15.92,1601.464,15.92,20.21,15.92,0,
15.924,1601.47,15.924,20.21,15.924,0,
15.927,1601.47,15.927,20.21,15.927,0,
15.93,1601.474,15.93,20.21,15.93,0,
15.934,1601.48,15.934,20.21,15.934,0,
15.937,1601.48,15.937,20.21,15.937,0,
15.94,1601.48,15.94,20.21,15.94,0,
15.944,1601.489,15.944,20.21,15.944,0,
15.947,1601.504,15.947,20.21,15.947,0,
15.95,1601.51,15.95,20.21,15.95,0,
15.954,1601.51,15.954,20.21,15.954,0,
15.957,1601.519,15.957,20.21,15.957,0,
15.96,1601.53,15.96,20.21,15.96,0,
15.964,1601.53,15.964,20.21,15.964,0,
15.967,1601.534,15.967,20.21,15.967,0,
15.97,1601.544,15.97,20.21,15.97,0,
15.974,1601.55,15.974,20.21,15.974,0,
15.977,1601.55,15.977,20.21,15.977,0,
15.98,1601.554,15.98,20.21,15.98,0,
15.984,1601.564,15.984,20.21,15.984,0,
15.987,1601.57,15.987,20.21,15.987,0,
15.99,1601.57,15.99,20.21,15.99,0,
15.994,1601.574,15.994,20.21,15.994,0,
15.997,1601.584,15.997,20.21,15.997,0,
16,1601.59,16,20.21,16,0,
16.004,1601.59,16.004,20.21,16.004,0,
16.007,1601.594,16.007,20.21,16.007,0,
16.01,1601.604,16.01,20.21,16.01,0,
16.014,1601.61,16.014,20.21,16.014,0,
16.017,1601.61,16.017,20.21,16.017,0,
16.02,1601.614,16.02,20.21,16.02,0,
16.024,1601.62,16.024,20.21,16.024,0,
16.027,1601.62,16.027,20.21,16.027,0,
16.03,1601.624,16.03,20.21,16.03,0,
16.034,1601.634,16.034,20.21,16.034,0,
16.037,1601.64,16.037,20.21,16.037,0,
16.04,1601.64,16.04,20.21,16.04,0,
16.044,1601.644,16.044,20.21,16.044,0,
16.047,1601.65,16.047,20.21,16.047,0,
16.05,1601.65,16.05,20.21,16.05,0,
16.054,1601.65,16.054,20.21,16.054,0,
16.057,1601.654,16.057,20.21,16.057,0,
16.06,1601.664,16.06,20.21,16.06,0,
16.064,1601.67,16.064,20.21,16.064,0,
16.067,1601.67,16.067,20.21,16.067,0,
16.07,1601.67,16.07,20.21,16.07,0,
16.074,1601.674,16.074,20.21,16.074,0,
16.077,1601.68,16.077,20.21,16.077,0,
16.08,1601.68,16.08,20.21,16.08,0,
16.084,1601.684,16.084,20.21,16.084,0,
16.087,1601.69,16.087,20.21,16.087,0,
16.09,1601.69,16.09,20.21,16.09,0,
16.094,1601.69,16.094,20.21,16.094,0,
16.097,1601.69,16.097,20.21,16.097,0,
16.1,1601.694,16.1,20.21,16.1,0,
16.104,1601.7,16.104,20.21,16.104,0,
16.107,1601.7,16.107,20.21,16.107,0,
16.11,1601.7,16.11,20.21,16.11,0,
16.114,1601.704,16.114,20.21,16.114,0,
16.117,1601.71,16.117,20.21,16.117,0,
16.12,1601.71,16.12,20.21,16.12,0,
16.124,1601.719,16.124,20.21,16.124,0,
16.127,1601.73,16.127,20.21,16.127,0,
16.13,1601.73,16.13,20.21,16.13,0,
16.134,1601.734,16.134,20.21,16.134,0,
16.137,1601.744,16.137,20.21,16.137,0,
16.14,1601.75,16.14,20.21,16.14,0,
16.144,1601.75,16.144,20.21,16.144,0,
16.147,1601.754,16.147,20.21,16.147,0,
16.15,1601.764,16.15,20.21,16.15,0,
16.154,1601.77,16.154,20.21,16.154,0,
16.157,1601.77,16.157,20.21,16.157,0,
16.16,1601.774,16.16,20.21,16.16,0,
16.164,1601.784,16.164,20.21,16.164,0,
16.167,1601.79,16.167,20.21,16.167,0,
16.17,1601.79,16.17,20.21,16.17,0,
16.174,1601.794,16.174,20.21,16.174,0,
16.177,1601.804,16.177,20.21,16.177,0,
16.18,1601.81,16.18,20.21,16.18,0,
16.184,1601.81,16.184,20.21,16.184,0,
16.187,1601.814,16.187,20.21,16.187,0,
16.19,1601.829,16.19,20.21,16.19,0,
16.194,1601.84,16.194,20.21,16.194,0,
16.197,1601.84,16.197,20.21,16.197,0,
16.2,1601.849,16.2,20.21,16.2,0,
16.204,1601.864,16.204,20.21,16.204,0,
16.207,1601.87,16.207,20.21,16.207,0,
16.21,1601.87,16.21,20.21,16.21,0,
16.214,1601.879,16.214,20.21,16.214,0,
16.217,1601.89,16.217,20.21,16.217,0,
16.22,1601.89,16.22,20.21,16.22,0,
16.224,1601.894,16.224,20.21,16.224,0,
16.227,1601.909,16.227,20.21,16.227,0,
16.23,1601.924,16.23,20.21,16.23,0,
16.234,1601.93,16.234,20.21,16.234,0,
16.237,1601.934,16.237,20.21,16.237,0,
16.24,1601.949,16.24,20.21,16.24,0,
16.244,1601.96,16.244,20.21,16.244,0,
16.247,1601.96,16.247,20.21,16.247,0,
16.25,1601.964,16.25,20.21,16.25,0,
16.254,1601.979,16.254,20.21,16.254,0,
16.257,1601.99,16.257,20.21,16.257,0,
16.26,1601.99,16.26,20.21,16.26,0,
16.264,1601.994,16.264,20.21,16.264,0,
16.267,1602.009,16.267,20.21,16.267,0,
16.27,1602.02,16.27,20.21,16.27,0,
16.274,1602.02,16.274,20.21,16.274,0,
16.277,1602.033,16.277,20.21,16.277,0,
16.28,1602.055,16.28,20.21,16.28,0,
16.284,1602.06,16.284,20.21,16.284,0,
16.287,1602.06,16.287,20.21,16.287,0,
16.29,1602.073,16.29,20.21,16.29,0,
16.294,1602.094,16.294,20.21,16.294,0,
16.297,1602.1,16.297,20.21,16.297,0,
16.3,1602.104,16.3,20.21,16.3,0,
16.304,1602.123,16.304,20.21,16.304,0,
16.307,1602.144,16.307,20.21,16.307,0,
16.31,1602.15,16.31,20.21,16.31,0,
16.314,1602.154,16.314,20.21,16.314,0,
16.317,1602.173,16.317,20.21,16.317,0,
16.32,1602.19,16.32,20.21,16.32,0,
16.324,1602.19,16.324,20.21,16.324,0,
16.327,1602.194,16.327,20.21,16.327,0,
16.33,1602.213,16.33,20.21,16.33,0,
16.334,1602.23,16.334,20.21,16.334,0,
16.337,1602.23,16.337,20.21,16.337,0,
16.34,1602.239,16.34,20.21,16.34,0,
16.344,1602.259,16.344,20.21,16.344,0,
16.347,1602.27,16.347,20.21,16.347,0,
16.35,1602.27,16.35,20.21,16.35,0,
16.354,1602.274,16.354,20.21,16.354,0,
16.357,1602.293,16.357,20.21,16.357,0,
16.36,1602.31,16.36,20.21,16.36,0,
16.364,1602.31,16.364,20.21,16.364,0,
16.367,1602.319,16.367,20.21,16.367,0,
16.37,1602.334,16.37,20.21,16.37,0,
16.374,1602.34,16.374,20.21,16.374,0,
16.377,1602.344,16.377,20.21,16.377,0,
16.38,1602.359,16.38,20.21,16.38,0,
16.384,1602.379,16.384,20.21,16.384,0,
16.387,1602.39,16.387,20.21,16.387,0,
16.39,1602.394,16.39,20.21,16.39,0,
16.394,1602.409,16.394,20.21,16.394,0,
16.397,1602.425,16.397,20.21,16.397,0,
16.4,1602.43,16.4,20.21,16.4,0,
16.404,1602.434,16.404,20.21,16.404,0,
16.407,1602.444,16.407,20.21,16.407,0,
16.41,1602.45,16.41,20.21,16.41,0,
16.414,1602.45,16.414,20.21,16.414,0,
16.417,1602.459,16.417,20.21,16.417,0,
16.42,1602.479,16.42,20.21,16.42,0,
16.424,1602.49,16.424,20.21,16.424,0,
16.427,1602.49,16.427,20.21,16.427,0,
16.43,1602.499,16.43,20.21,16.43,0,
16.434,1602.519,16.434,20.21,16.434,0,
16.437,1602.53,16.437,20.21,16.437,0,
16.44,1602.53,16.44,20.21,16.44,0,
16.444,1602.539,16.444,20.21,16.444,0,
16.447,1602.55,16.447,20.21,16.447,0,
16.45,1602.55,16.45,20.21,16.45,0,
16.454,1602.55,16.454,20.21,16.454,0,
16.457,1602.564,16.457,20.21,16.457,0,
16.46,1602.584,16.46,20.21,16.46,0,
16.464,1602.59,16.464,20.21,16.464,0,
16.467,1602.59,16.467,20.21,16.467,0,
16.47,1602.604,16.47,20.21,16.47,0,
16.474,1602.624,16.474,20.21,16.474,0,
16.477,1602.63,16.477,20.21,16.477,0,
16.48,1602.634,16.48,20.21,16.48,0,
16.484,1602.649,16.484,20.21,16.484,0,
16.487,1602.664,16.487,20.21,16.487,0,
16.49,1602.67,16.49,20.21,16.49,0,
16.494,1602.674,16.494,20.21,16.494,0,
16.497,1602.689,16.497,20.21,16.497,0,
16.5,1602.7,16.5,20.21,16.5,0,
16.504,1602.7,16.504,20.21,16.504,0,
16.507,1602.709,16.507,20.21,16.507,0,
16.51,1602.724,16.51,20.21,16.51,0,
16.514,1602.73,16.514,20.21,16.514,0,
16.517,1602.73,16.517,20.21,16.517,0,
16.52,1602.734,16.52,20.21,16.52,0,
16.524,1602.749,16.524,20.21,16.524,0,
16.527,1602.76,16.527,20.21,16.527,0,
16.53,1602.76,16.53,20.21,16.53,0,
16.534,1602.773,16.534,20.21,16.534,0,
16.537,1602.795,16.537,20.21,16.537,0,
16.54,1602.8,16.54,20.21,16.54,0,
16.544,1602.8,16.544,20.21,16.544,0,
16.547,1602.809,16.547,20.21,16.547,0,
16.55,1602.824,16.55,20.21,16.55,0,
16.554,1602.83,16.554,20.21,16.554,0,
16.557,1602.834,16.557,20.21,16.557,0,
16.56,1602.849,16.56,20.21,16.56,0,
16.564,1602.865,16.564,20.21,16.564,0,
16.567,1602.87,16.567,20.21,16.567,0,
16.57,1602.874,16.57,20.21,16.57,0,
16.574,1602.889,16.574,20.21,16.574,0,
16.577,1602.905,16.577,20.21,16.577,0,
16.58,1602.91,16.58,20.21,16.58,0,
16.584,1602.915,16.584,20.21,16.584,0,
16.587,1602.933,16.587,20.21,16.587,0,
16.59,1602.95,16.59,20.21,16.59,0,
16.594,1602.95,16.594,20.21,16.594,0,
16.597,1602.959,16.597,20.21,16.597,0,
16.6,1602.979,16.6,20.21,16.6,0,
16.604,1602.99,16.604,20.21,16.604,0,
16.607,1602.99,16.607,20.21,16.607,0,
16.61,1602.999,16.61,20.21,16.61,0,
16.614,1603.019,16.614,20.21,16.614,0,
16.617,1603.03,16.617,20.21,16.617,0,
16.62,1603.03,16.62,20.21,16.62,0,
16.624,1603.044,16.624,20.21,16.624,0,
16.627,1603.065,16.627,20.21,16.627,0,
16.63,1603.07,16.63,20.21,16.63,0,
16.634,1603.07,16.634,20.21,16.634,0,
16.637,1603.083,16.637,20.21,16.637,0,
16.64,1603.104,16.64,20.21,16.64,0,
16.644,1603.11,16.644,20.21,16.644,0,
16.647,1603.114,16.647,20.21,16.647,0,
16.65,1603.133,16.65,20.21,16.65,0,
16.654,1603.155,16.654,20.21,16.654,0,
16.657,1603.16,16.657,20.21,16.657,0,
16.66,1603.169,16.66,20.21,16.66,0,
16.664,1603.189,16.664,20.21,16.664,0,
16.667,1603.204,16.667,20.21,16.667,0,
16.67,1603.21,16.67,20.21,16.67,0,
16.674,1603.214,16.674,20.21,16.674,0,
16.677,1603.233,16.677,20.21,16.677,0,
16.68,1603.25,16.68,20.21,16.68,0,
16.684,1603.25,16.684,20.21,16.684,0,
16.687,1603.263,16.687,20.21,16.687,0,
16.69,1603.289,16.69,20.21,16.69,0,
16.694,1603.3,16.694,20.21,16.694,0,
16.697,1603.3,16.697,20.21,16.697,0,
16.7,1603.309,16.7,20.21,16.7,0,
16.704,1603.329,16.704,20.21,16.704,0,
16.707,1603.34,16.707,20.21,16.707,0,
16.71,1603.34,16.71,20.21,16.71,0,
16.714,1603.354,16.714,20.21,16.714,0,
16.717,1603.379,16.717,20.21,16.717,0,
16.72,1603.39,16.72,20.21,16.72,0,
16.724,1603.395,16.724,20.21,16.724,0,
16.727,1603.413,16.727,20.21,16.727,0,
16.73,1603.439,16.73,20.21,16.73,0,
16.734,1603.45,16.734,20.21,16.734,0,
16.737,1603.459,16.737,20.21,16.737,0,
16.74,1603.479,16.74,20.21,16.74,0,
16.744,1603.495,16.744,20.21,16.744,0,
16.747,1603.5,16.747,20.21,16.747,0,
16.75,1603.505,16.75,20.21,16.75,0,
16.754,1603.524,16.754,20.21,16.754,0,
16.757,1603.54,16.757,20.21,16.757,0,
16.76,1603.54,16.76,20.21,16.76,0,
16.764,1603.549,16.764,20.21,16.764,0,
16.767,1603.569,16.767,20.21,16.767,0,
16.77,1603.58,16.77,20.21,16.77,0,
16.774,1603.58,16.774,20.21,16.774,0,
16.777,1603.589,16.777,20.20551,16.777,0,
16.78,1603.609,16.78,20.2,16.78,0,
16.784,1603.62,16.784,20.20439,16.784,0,
16.787,1603.62,16.787,20.21,16.787,0,
16.791,1603.633,16.791,20.20553,16.791,0,
16.794,1603.659,16.794,20.2,16.794,0,
16.797,1603.67,16.797,20.20451,16.797,0,
16.801,1603.67,16.801,20.20553,16.801,0,
16.804,1603.679,16.804,20.2,16.804,0,
16.807,1603.699,16.807,20.2,16.807,0,
16.811,1603.71,16.811,20.2,16.811,0,
16.814,1603.714,16.814,20.2,16.814,0,
16.817,1603.729,16.817,20.2,16.817,0,
16.821,1603.745,16.821,20.2,16.821,0,
16.824,1603.75,16.824,20.2,16.824,0,
16.827,1603.755,16.827,20.2,16.827,0,
16.831,1603.774,16.831,20.2,16.831,0,
16.834,1603.79,16.834,20.2,16.834,0,
16.837,1603.79,16.837,20.2,16.837,0,
16.841,1603.799,16.841,20.2,16.841,0,
16.844,1603.823,16.844,20.2,16.844,0,
