Chrom.1,,Chrom.1,,Chrom.1,,
1.984,184.25,1.984,36.18,1.984,0,
1.987,184.2123,1.987,36.18,1.987,0,
1.99,183.8927,1.99,36.18,1.99,0,
1.994,183.42,1.994,36.18,1.994,0,
1.997,183.42,1.997,36.18,1.997,0,
2,183.3635,2,36.18,2,0,
2.004,182.9735,2.004,36.18,2.004,0,
2.007,182.65,2.007,36.18,2.007,0,
2.01,182.65,2.01,36.18,2.01,0,
2.014,182.6046,2.014,36.18,2.014,0,
2.017,182.245,2.017,36.18,2.017,0,
2.02,181.96,2.02,36.18,2.02,0,
2.024,181.96,2.024,36.18,2.024,0,
2.027,181.8997,2.027,36.18,2.027,0,
2.03,181.49,2.03,36.18,2.03,0,
2.034,181.31,2.034,36.18,2.034,0,
2.037,181.31,2.037,36.18,2.037,0,
2.04,181.2496,2.04,36.18,2.04,0,
2.044,180.8644,2.044,36.18,2.044,0,
2.047,180.69,2.047,36.18,2.047,0,
2.05,180.6756,2.05,36.18,2.05,0,
2.054,180.5424,2.054,36.18,2.054,0,
2.057,180.2075,2.057,36.18,2.057,0,
2.06,180.13,2.06,36.18,2.06,0,
2.064,180.1067,2.064,36.18,2.064,0,
2.067,179.9137,2.067,36.18,2.067,0,
2.07,179.6784,2.07,36.18,2.07,0,
2.074,179.61,2.074,36.18,2.074,0,
2.077,179.5876,2.077,36.18,2.077,0,
2.08,179.4047,2.08,36.18,2.08,0,
2.084,179.14,2.084,36.18,2.084,0,
2.087,179.14,2.087,36.18,2.087,0,
2.09,179.1092,2.09,36.18,2.09,0,
2.094,178.9011,2.094,36.18,2.094,0,
2.097,178.71,2.097,36.18,2.097,0,
2.1,178.71,2.1,36.18,2.1,0,
2.104,178.6823,2.104,36.18,2.104,0,
2.107,178.473,2.107,36.18,2.107,0,
2.11,178.31,2.11,36.18,2.11,0,
2.114,178.31,2.114,36.18,2.114,0,
2.117,178.2757,2.117,36.18,2.117,0,
2.12,178.0551,2.12,36.18,2.12,0,
2.124,177.97,2.124,36.18,2.124,0,
2.127,177.97,2.127,36.18,2.127,0,
2.13,177.9387,2.13,36.18,2.13,0,
2.134,177.7466,2.134,36.18,2.134,0,
2.137,177.66,2.137,36.18,2.137,0,
2.14,177.654,2.14,36.18,2.14,0,
2.144,177.5945,2.144,36.18,2.144,0,
2.147,177.4242,2.147,36.18,2.147,0,
2.15,177.39,2.15,36.18,2.15,0,
2.154,177.3792,2.154,36.18,2.154,0,
2.157,177.2926,2.157,36.18,2.157,0,
2.16,177.184,2.16,36.18,2.16,0,
2.164,177.15,2.164,36.18,2.164,0,
2.167,177.1383,2.167,36.18,2.167,0,
2.17,177.0503,2.17,36.18,2.17,0,
2.174,176.94,2.174,36.18,2.174,0,
2.177,176.94,2.177,36.18,2.177,0,
2.18,176.9263,2.18,36.18,2.18,0,
2.184,176.8391,2.184,36.18,2.184,0,
2.187,176.77,2.187,36.18,2.187,0,
2.19,176.77,2.19,36.18,2.19,0,
2.194,176.7604,2.194,36.18,2.194,0,
2.197,176.6897,2.197,36.18,2.197,0,
2.2,176.63,2.2,36.18,2.2,0,
2.204,176.63,2.204,36.18,2.204,0,
2.207,176.6196,2.207,36.18,2.207,0,
2.21,176.5554,2.21,36.18,2.21,0,
2.214,176.53,2.214,36.18,2.214,0,
2.217,176.5285,2.217,36.18,2.217,0,
2.22,176.5138,2.22,36.18,2.22,0,
2.224,176.4772,2.224,36.18,2.224,0,
2.227,176.46,2.227,36.1785,2.227,0,
2.23,176.4569,2.23,36.17155,2.23,0,
2.234,176.4372,2.234,36.18,2.234,0,
2.237,176.4185,2.237,36.18,2.237,0,
2.24,176.41,2.24,36.17844,2.24,0,
2.244,176.41,2.244,36.17,2.244,0,
2.247,176.4085,2.247,36.17,2.247,0,
2.25,176.4,2.25,36.17,2.25,0,
2.254,176.4,2.254,36.17,2.254,0,
2.257,176.4,2.257,36.17,2.257,0,
2.26,176.4031,2.26,36.17,2.26,0,
2.264,176.42,2.264,36.17,2.264,0,
2.267,176.42,2.267,36.17,2.267,0,
2.27,176.4232,2.27,36.17,2.27,0,
2.274,176.4457,2.274,36.17,2.274,0,
2.277,176.48,2.277,36.17,2.277,0,
2.28,176.48,2.28,36.17,2.28,0,
2.284,176.4857,2.284,36.17,2.284,0,
2.287,176.5261,2.287,36.17,2.287,0,
2.29,176.56,2.29,36.17,2.29,0,
2.294,176.56,2.294,36.17,2.294,0,
2.297,176.5708,2.297,36.17,2.297,0,
2.3,176.6364,2.3,36.17,2.3,0,
2.304,176.67,2.304,36.17,2.304,0,
2.307,176.6731,2.307,36.17,2.307,0,
2.31,176.7012,2.31,36.17,2.31,0,
2.314,176.7658,2.314,36.17,2.314,0,
2.317,176.8,2.317,36.17,2.317,0,
2.32,176.808,2.32,36.17,2.32,0,
2.324,176.8631,2.324,36.17,2.324,0,
2.327,176.9447,2.327,36.17,2.327,0,
2.33,176.97,2.33,36.17,2.33,0,
2.334,176.9802,2.334,36.17,2.334,0,
2.337,177.0588,2.337,36.17,2.337,0,
2.34,177.16,2.34,36.17,2.34,0,
2.344,177.16,2.344,36.17,2.344,0,
2.347,177.1773,2.347,36.17,2.347,0,
2.35,177.2879,2.35,36.17,2.35,0,
2.354,177.38,2.354,36.17,2.354,0,
2.357,177.38,2.357,36.17,2.357,0,
2.36,177.3979,2.36,36.17,2.36,0,
2.364,177.5093,2.364,36.17,2.364,0,
2.367,177.62,2.367,36.17,2.367,0,
2.37,177.62,2.37,36.17,2.37,0,
2.374,177.6483,2.374,36.17,2.374,0,
2.377,177.8243,2.377,36.17,2.377,0,
2.38,177.9,2.38,36.16835,2.38,0,
2.384,177.9,2.384,36.16149,2.384,0,
2.387,177.9319,2.387,36.17,2.387,0,
2.39,178.1165,2.39,36.17,2.39,0,
2.394,178.2,2.394,36.1685,2.394,0,
2.397,178.2096,2.397,36.16,2.397,0,
2.4,178.2948,2.4,36.16,2.4,0,
2.404,178.479,2.404,36.16,2.404,0,
2.407,178.53,2.407,36.16,2.407,0,
2.41,178.5499,2.41,36.16,2.41,0,
2.414,178.6757,2.414,36.16,2.414,0,
2.417,178.8297,2.417,36.16,2.417,0,
2.42,178.88,2.42,36.16,2.42,0,
2.424,178.8997,2.424,36.16,2.424,0,
2.427,179.0538,2.427,36.16,2.427,0,
2.43,179.28,2.43,36.16,2.43,0,
2.434,179.28,2.434,36.16,2.434,0,
2.437,179.3126,2.437,36.16,2.437,0,
2.44,179.517,2.44,36.16,2.44,0,
2.444,179.7,2.444,36.16,2.444,0,
2.447,179.7,2.447,36.16,2.447,0,
2.45,179.7371,2.45,36.16,2.45,0,
2.454,179.9538,2.454,36.16,2.454,0,
2.457,180.14,2.457,36.16,2.457,0,
2.46,180.14,2.46,36.16,2.46,0,
2.464,180.1863,2.464,36.16,2.464,0,
2.467,180.468,2.467,36.16,2.467,0,
2.47,180.61,2.47,36.16,2.47,0,
2.474,180.61,2.474,36.16,2.474,0,
2.477,180.6646,2.477,36.16,2.477,0,
2.48,180.9707,2.48,36.16,2.48,0,
2.484,181.12,2.484,36.16,2.484,0,
2.487,181.1333,2.487,36.16,2.487,0,
2.49,181.2616,2.49,36.16,2.49,0,
2.494,181.5741,2.494,36.16,2.494,0,
2.497,181.65,2.497,36.16,2.497,0,
2.5,181.6809,2.5,36.16,2.5,0,
2.504,181.8739,2.504,36.16,2.504,0,
2.507,182.125,2.507,36.16,2.507,0,
2.51,182.2,2.51,36.15828,2.51,0,
2.514,182.2315,2.514,36.15,2.514,0,
2.517,182.4655,2.517,36.15,2.517,0,
2.521,182.79,2.521,36.15,2.521,0,
2.524,182.79,2.524,36.15,2.524,0,
2.527,182.8405,2.527,36.15,2.527,0,
2.531,183.1455,2.531,36.15,2.531,0,
2.534,183.41,2.534,36.15,2.534,0,
2.537,183.41,2.537,36.15,2.537,0,
2.541,183.4657,2.541,36.15,2.541,0,
2.544,183.781,2.544,36.15,2.544,0,
2.547,184.05,2.547,36.15,2.547,0,
2.551,184.05,2.551,36.15,2.551,0,
2.554,184.1204,2.554,36.15,2.554,0,
2.557,184.5292,2.557,36.15,2.557,0,
2.561,184.72,2.561,36.15,2.561,0,
2.564,184.7377,2.564,36.15,2.564,0,
2.567,184.8881,2.567,36.15,2.567,0,
2.571,185.2122,2.571,36.15,2.571,0,
2.574,185.41,2.574,36.15,2.574,0,
2.577,185.4306,2.577,36.15,2.577,0,
2.581,185.6147,2.581,36.15,2.581,0,
2.584,186.0294,2.584,36.15,2.584,0,
2.587,186.13,2.587,36.15,2.587,0,
2.591,186.1761,2.591,36.15,2.591,0,
2.594,186.4729,2.594,36.15,2.594,0,
2.597,186.9,2.597,36.15,2.597,0,
2.601,186.9,2.601,36.15,2.601,0,
2.604,186.9424,2.604,36.15,2.604,0,
2.607,187.2502,2.607,36.15,2.607,0,
2.611,187.68,2.611,36.15,2.611,0,
2.614,187.68,2.614,36.14837,2.614,0,
2.617,187.7514,2.617,36.14,2.617,0,
2.621,188.1634,2.621,36.14,2.621,0,
2.624,188.5,2.624,36.14,2.624,0,
2.627,188.5,2.627,36.14,2.627,0,
2.631,188.5755,2.631,36.14,2.631,0,
2.634,188.991,2.634,36.14,2.634,0,
2.637,189.35,2.637,36.14,2.637,0,
2.641,189.35,2.641,36.14,2.641,0,
2.644,189.4461,2.644,36.14,2.644,0,
2.647,189.9828,2.647,36.14,2.647,0,
2.651,190.23,2.651,36.14,2.651,0,
2.654,190.2533,2.654,36.14,2.654,0,
2.657,190.4477,2.657,36.14,2.657,0,
2.661,190.8663,2.661,36.14,2.661,0,
2.664,191.12,2.664,36.14,2.664,0,
2.667,191.175,2.667,36.14,2.667,0,
2.671,191.5156,2.671,36.14,2.671,0,
2.674,191.9251,2.674,36.14,2.674,0,
2.677,192.05,2.677,36.14,2.677,0,
2.681,192.1085,2.681,36.14,2.681,0,
2.684,192.4793,2.684,36.14,2.684,0,
2.687,193.02,2.687,36.14,2.687,0,
2.691,193.02,2.691,36.14,2.691,0,
2.694,193.1044,2.694,36.14,2.694,0,
2.697,193.6114,2.697,36.14,2.697,0,
2.701,194.03,2.701,36.14,2.701,0,
2.704,194.03,2.704,36.13831,2.704,0,
2.707,194.1199,2.707,36.13,2.707,0,
2.711,194.6222,2.711,36.13,2.711,0,
2.714,195.03,2.714,36.13,2.714,0,
2.717,195.03,2.717,36.13,2.717,0,
2.721,195.1577,2.721,36.13,2.721,0,
2.724,195.7798,2.724,36.13,2.724,0,
2.727,196.07,2.727,36.13,2.727,0,
2.731,196.07,2.731,36.13,2.731,0,
2.734,196.1934,2.734,36.13,2.734,0,
2.737,196.8554,2.737,36.13,2.737,0,
2.741,197.15,2.741,36.13,2.741,0,
2.744,197.181,2.744,36.13,2.744,0,
2.747,197.4649,2.747,36.13,2.747,0,
2.751,198.1055,2.751,36.13,2.751,0,
2.754,198.26,2.754,36.13,2.754,0,
2.757,198.3277,2.757,36.13,2.757,0,
2.761,198.7369,2.761,36.13,2.761,0,
2.764,199.2329,2.764,36.13,2.764,0,
2.767,199.39,2.767,36.13,2.767,0,
2.771,199.4634,2.771,36.13,2.771,0,
2.774,199.9156,2.774,36.13,2.774,0,
2.777,200.56,2.777,36.13,2.777,0,
2.781,200.56,2.781,36.13,2.781,0,
2.784,200.6629,2.784,36.13,2.784,0,
2.787,201.2627,2.787,36.13,2.787,0,
2.791,201.76,2.791,36.13,2.791,0,
2.794,201.76,2.794,36.12825,2.794,0,
2.797,201.8712,2.797,36.12,2.797,0,
2.801,202.474,2.801,36.12,2.801,0,
2.804,202.96,2.804,36.12,2.804,0,
2.807,202.96,2.807,36.12,2.807,0,
2.811,203.1144,2.811,36.12,2.811,0,
2.814,203.8423,2.814,36.12,2.814,0,
2.817,204.18,2.817,36.12,2.817,0,
2.821,204.18,2.821,36.12,2.821,0,
2.824,204.3287,2.824,36.12,2.824,0,
2.827,205.0987,2.827,36.12,2.827,0,
2.831,205.44,2.831,36.12,2.831,0,
2.834,205.4791,2.834,36.12,2.834,0,
2.837,205.8235,2.837,36.12,2.837,0,
2.841,206.5723,2.841,36.12,2.841,0,
2.844,206.75,2.844,36.12,2.844,0,
2.847,206.8311,2.847,36.12,2.847,0,
2.851,207.3055,2.851,36.12,2.851,0,
2.854,207.8694,2.854,36.12,2.854,0,
2.857,208.05,2.857,36.12,2.857,0,
2.861,208.1352,2.861,36.12,2.861,0,
2.864,208.6497,2.864,36.12,2.864,0,
2.867,209.38,2.867,36.12,2.867,0,
2.871,209.38,2.871,36.11806,2.871,0,
2.874,209.5025,2.874,36.11,2.874,0,
2.877,210.1895,2.877,36.11,2.877,0,
2.881,210.74,2.881,36.11,2.881,0,
2.884,210.74,2.884,36.11,2.884,0,
2.887,210.8719,2.887,36.11,2.887,0,
2.891,211.5649,2.891,36.11,2.891,0,
2.894,212.12,2.894,36.11,2.894,0,
2.897,212.12,2.897,36.11,2.897,0,
2.901,212.3004,2.901,36.11,2.901,0,
2.904,213.1255,2.904,36.11,2.904,0,
2.907,213.51,2.907,36.11,2.907,0,
2.911,213.5552,2.911,36.11,2.911,0,
2.914,213.866,2.914,36.11,2.914,0,
2.917,214.5207,2.917,36.11,2.917,0,
2.921,214.9,2.921,36.11,2.921,0,
2.924,214.944,2.924,36.11,2.924,0,
2.927,215.3239,2.927,36.11,2.927,0,
2.931,216.1375,2.931,36.11,2.931,0,
2.934,216.33,2.934,36.11,2.934,0,
2.937,216.4232,2.937,36.11,2.937,0,
2.941,217.0045,2.941,36.11,2.941,0,
2.944,217.79,2.944,36.11,2.944,0,
2.947,217.79,2.947,36.10805,2.947,0,
2.951,217.8856,2.951,36.1,2.951,0,
2.954,218.4496,2.954,36.1,2.954,0,
2.957,219.24,2.957,36.1,2.957,0,
2.961,219.24,2.961,36.1,2.961,0,
2.964,219.3757,2.964,36.1,2.964,0,
2.967,220.1151,2.967,36.1,2.967,0,
2.971,220.71,2.971,36.1,2.971,0,
2.974,220.71,2.974,36.1,2.974,0,
2.977,220.8556,2.977,36.1,2.977,0,
2.981,221.5987,2.981,36.1,2.981,0,
2.984,222.19,2.984,36.1,2.984,0,
2.987,222.19,2.987,36.1,2.987,0,
2.991,222.3895,2.991,36.1,2.991,0,
2.994,223.2738,2.994,36.1,2.994,0,
2.997,223.68,2.997,36.1,2.997,0,
3.001,223.7285,3.001,36.1,3.001,0,
3.004,224.0593,3.004,36.1,3.004,0,
3.007,224.7593,3.007,36.1,3.007,0,
3.011,225.16,3.011,36.1,3.011,0,
3.014,225.2545,3.014,36.1,3.014,0,
3.017,225.8094,3.017,36.1,3.017,0,
3.021,226.4608,3.021,36.1,3.021,0,
3.024,226.66,3.024,36.0981,3.024,0,
3.027,226.7599,3.027,36.09,3.027,0,
3.031,227.366,3.031,36.09,3.031,0,
3.034,228.17,3.034,36.09,3.034,0,
3.037,228.17,3.037,36.09,3.037,0,
3.041,228.3255,3.041,36.09,3.041,0,
3.044,229.0731,3.044,36.09,3.044,0,
3.047,229.68,3.047,36.09,3.047,0,
3.051,229.68,3.051,36.09,3.051,0,
3.054,229.8217,3.054,36.09,3.054,0,
3.057,230.5713,3.057,36.09,3.057,0,
3.061,231.17,3.061,36.09,3.061,0,
3.064,231.17,3.064,36.09,3.064,0,
3.067,231.3703,3.067,36.09,3.067,0,
3.071,232.2632,3.071,36.09,3.071,0,
3.074,232.66,3.074,36.09,3.074,0,
3.077,232.66,3.077,36.09,3.077,0,
3.081,232.8649,3.081,36.09,3.081,0,
3.084,233.7447,3.084,36.09,3.084,0,
3.087,234.14,3.087,36.08796,3.087,0,
3.091,234.1919,3.091,36.08,3.091,0,
3.094,234.582,3.094,36.08,3.094,0,
3.097,235.429,3.097,36.08,3.097,0,
3.101,235.62,3.101,36.08,3.101,0,
3.104,235.7153,3.104,36.08,3.104,0,
3.107,236.2596,3.107,36.08,3.107,0,
3.111,236.8901,3.111,36.08,3.111,0,
3.114,237.08,3.114,36.08,3.114,0,
3.117,237.1807,3.117,36.08,3.117,0,
3.121,237.7711,3.121,36.08,3.121,0,
3.124,238.53,3.124,36.08,3.124,0,
3.127,238.53,3.127,36.08,3.127,0,
3.131,238.6813,3.131,36.08,3.131,0,
3.134,239.3914,3.134,36.08,3.134,0,
3.137,239.97,3.137,36.08,3.137,0,
3.141,239.97,3.141,36.08,3.141,0,
3.144,240.1119,3.144,36.08,3.144,0,
3.147,240.8352,3.147,36.08,3.147,0,
3.151,241.39,3.151,36.07789,3.151,0,
3.154,241.39,3.154,36.07,3.154,0,
3.157,241.5793,3.157,36.07,3.157,0,
3.161,242.3975,3.161,36.07,3.161,0,
3.164,242.76,3.164,36.07,3.164,0,
3.167,242.76,3.167,36.07,3.167,0,
3.171,242.9513,3.171,36.07,3.171,0,
3.174,243.7476,3.174,36.07,3.174,0,
3.177,244.1,3.177,36.07,3.177,0,
3.181,244.149,3.181,36.07,3.181,0,
3.184,244.5057,3.184,36.07,3.184,0,
3.187,245.2562,3.187,36.07,3.187,0,
3.191,245.43,3.191,36.07,3.191,0,
3.194,245.5161,3.194,36.07,3.194,0,
3.197,245.9947,3.197,36.07,3.197,0,
3.201,246.545,3.201,36.07,3.201,0,
3.204,246.71,3.204,36.07,3.204,0,
3.207,246.7987,3.207,36.07,3.207,0,
3.211,247.3063,3.211,36.07,3.211,0,
3.214,247.95,3.214,36.07,3.214,0,
3.217,247.95,3.217,36.06788,3.217,0,
3.221,248.0794,3.221,36.06,3.221,0,
3.224,248.6692,3.224,36.06,3.224,0,
3.227,249.14,3.227,36.06,3.227,0,
3.231,249.14,3.231,36.06,3.231,0,
3.234,249.2576,3.234,36.06,3.234,0,
3.237,249.8414,3.237,36.06,3.237,0,
3.241,250.29,3.241,36.06,3.241,0,
3.244,250.29,3.244,36.06,3.244,0,
3.247,250.4481,3.247,36.06,3.247,0,
3.251,251.1061,3.251,36.06,3.251,0,
3.254,251.38,3.254,36.06,3.254,0,
3.257,251.38,3.257,36.06,3.257,0,
3.261,251.5282,3.261,36.06,3.261,0,
3.264,252.1275,3.264,36.06,3.264,0,
3.267,252.39,3.267,36.06,3.267,0,
3.271,252.425,3.271,36.06,3.271,0,
3.274,252.6814,3.274,36.06,3.274,0,
3.277,253.2223,3.277,36.06,3.277,0,
3.281,253.34,3.281,36.05781,3.281,0,
3.284,253.4018,3.284,36.05,3.284,0,
3.287,253.7654,3.287,36.05,3.287,0,
3.291,254.22,3.291,36.05,3.291,0,
3.294,254.22,3.294,36.05,3.294,0,
3.297,254.2807,3.297,36.05,3.297,0,
3.301,254.6146,3.301,36.05,3.301,0,
3.304,255.02,3.304,36.05,3.304,0,
3.307,255.02,3.307,36.05,3.307,0,
3.311,255.0974,3.311,36.05,3.311,0,
3.314,255.4406,3.314,36.05,3.314,0,
3.317,255.71,3.317,36.05,3.317,0,
3.321,255.71,3.321,36.05,3.321,0,
3.324,255.7767,3.324,36.05,3.324,0,
3.327,256.0934,3.327,36.05,3.327,0,
3.331,256.32,3.331,36.05,3.331,0,
3.334,256.32,3.334,36.05,3.334,0,
3.337,256.399,3.337,36.05,3.337,0,
3.341,256.7179,3.341,36.05,3.341,0,
3.344,256.85,3.344,36.05,3.344,0,
3.347,256.8654,3.347,36.0478,3.347,0,
3.351,256.9669,3.351,36.04,3.351,0,
3.354,257.1552,3.354,36.04,3.354,0,
3.357,257.25,3.357,36.04,3.357,0,
3.361,257.2724,3.361,36.04,3.361,0,
3.364,257.3795,3.364,36.04,3.364,0,
3.367,257.4988,3.367,36.04,3.367,0,
3.371,257.53,3.371,36.04,3.371,0,
3.374,257.5448,3.374,36.04,3.374,0,
3.377,257.6222,3.377,36.04,3.377,0,
3.381,257.7,3.381,36.04,3.381,0,
3.384,257.7,3.384,36.04,3.384,0,
3.387,257.7089,3.387,36.04,3.387,0,
3.391,257.7422,3.391,36.04,3.391,0,
3.394,257.75,3.394,36.04,3.394,0,
3.397,257.75,3.397,36.04,3.397,0,
3.401,257.7432,3.401,36.04,3.401,0,
3.404,257.705,3.404,36.04,3.404,0,
3.407,257.65,3.407,36.04,3.407,0,
3.411,257.65,3.411,36.04,3.411,0,
3.414,257.6222,3.414,36.04,3.414,0,
3.417,257.4998,3.417,36.04,3.417,0,
3.421,257.43,3.421,36.03772,3.421,0,
3.424,257.43,3.424,36.03,3.424,0,
3.427,257.3805,3.427,36.03,3.427,0,
3.431,257.178,3.431,36.03,3.431,0,
3.434,257.07,3.434,36.03,3.434,0,
3.437,257.0542,3.437,36.03,3.437,0,
3.441,256.9244,3.441,36.03,3.441,0,
3.444,256.6506,3.444,36.03,3.444,0,
3.447,256.58,3.447,36.03,3.447,0,
3.451,256.5318,3.451,36.03,3.451,0,
3.454,256.2964,3.454,36.03,3.454,0,
3.457,256.0028,3.457,36.03,3.457,0,
3.461,255.91,3.461,36.03,3.461,0,
3.464,255.8535,3.464,36.03,3.464,0,
3.467,255.5226,3.467,36.03,3.467,0,
3.471,255.09,3.471,36.03,3.471,0,
3.474,255.09,3.474,36.03,3.474,0,
3.477,254.985,3.477,36.03,3.477,0,
3.481,254.5166,3.481,36.03,3.481,0,
3.484,254.14,3.484,36.03,3.484,0,
3.487,254.14,3.487,36.02771,3.487,0,
3.491,254.0147,3.491,36.02,3.491,0,
3.494,253.4729,3.494,36.02,3.494,0,
3.497,253.02,3.497,36.02,3.497,0,
3.501,253.02,3.501,36.02,3.501,0,
3.504,252.8311,3.504,36.02,3.504,0,
3.507,252.0542,3.507,36.02,3.507,0,
3.511,251.7,3.511,36.02,3.511,0,
3.514,251.7,3.514,36.02,3.514,0,
3.517,251.4786,3.517,36.02,3.517,0,
3.521,250.6208,3.521,36.02,3.521,0,
3.524,250.23,3.524,36.02,3.524,0,
3.527,250.1699,3.527,36.02,3.527,0,
3.531,249.7168,3.531,36.02,3.531,0,
3.534,248.828,3.534,36.02,3.534,0,
3.537,248.61,3.537,36.02,3.537,0,
3.541,248.4737,3.541,36.02,3.541,0,
3.544,247.8256,3.544,36.02,3.544,0,
3.547,247.0379,3.547,36.02,3.547,0,
3.551,246.8,3.551,36.01764,3.551,0,
3.554,246.6552,3.554,36.01,3.554,0,
3.557,245.833,3.557,36.01,3.557,0,
3.561,244.79,3.561,36.01,3.561,0,
3.564,244.79,3.564,36.01,3.564,0,
3.567,244.5399,3.567,36.01,3.567,0,
3.571,243.4594,3.571,36.01,3.571,0,
3.574,242.62,3.574,36.01,3.574,0,
3.577,242.62,3.577,36.01,3.577,0,
3.581,242.3469,3.581,36.01,3.581,0,
3.584,241.2049,3.584,36.01,3.584,0,
3.587,240.29,3.587,36.01,3.587,0,
3.591,240.29,3.591,36.01,3.591,0,
3.594,239.9183,3.594,36.01,3.594,0,
3.597,238.4374,3.597,36.01,3.597,0,
3.601,237.78,3.601,36.01,3.601,0,
3.604,237.78,3.604,36.01,3.604,0,
3.607,237.3595,3.607,36.01,3.607,0,
3.611,235.7798,3.611,36.01,3.611,0,
3.614,235.08,3.614,36.00773,3.614,0,
3.617,234.971,3.617,36,3.617,0,
3.621,234.1593,3.621,36,3.621,0,
3.624,232.5887,3.624,36,3.624,0,
3.627,232.21,3.627,36,3.627,0,
3.631,231.9719,3.631,36,3.631,0,
3.634,230.8737,3.634,36,3.634,0,
3.637,229.5786,3.637,36,3.637,0,
3.641,229.19,3.641,36,3.641,0,
3.644,228.9501,3.644,36,3.644,0,
3.647,227.6218,3.647,36,3.647,0,
3.651,225.97,3.651,36,3.651,0,
3.654,225.97,3.654,36,3.654,0,
3.657,225.5701,3.657,36,3.657,0,
3.661,223.8855,3.661,36,3.661,0,
3.664,222.59,3.664,36,3.664,0,
3.667,222.59,3.667,36,3.667,0,
3.671,222.1672,3.671,36,3.671,0,
3.674,220.44,3.674,36,3.674,0,
3.677,219.07,3.677,36,3.677,0,
3.681,219.07,3.681,36,3.681,0,
3.684,218.5087,3.684,36,3.684,0,
3.687,216.3384,3.687,36,3.687,0,
3.691,215.39,3.691,36,3.691,0,
3.694,215.2441,3.694,36,3.694,0,
3.697,214.2954,3.697,36,3.697,0,
3.701,212.5218,3.701,36,3.701,0,
3.704,211.54,3.704,35.99768,3.704,0,
3.707,211.2223,3.707,35.99,3.707,0,
3.711,209.7392,3.711,35.99,3.711,0,
3.714,208.074,3.714,35.99,3.714,0,
3.717,207.56,3.717,35.99,3.717,0,
3.721,207.2278,3.721,35.99,3.721,0,
3.724,205.5702,3.724,35.99,3.724,0,
3.727,203.47,3.727,35.99,3.727,0,
3.731,203.47,3.731,35.99,3.731,0,
3.734,202.9806,3.734,35.99,3.734,0,
3.737,200.8594,3.737,35.99,3.737,0,
3.741,199.25,3.741,35.99,3.741,0,
3.744,199.25,3.744,35.99,3.744,0,
3.747,198.7207,3.747,35.99,3.747,0,
3.751,196.5473,3.751,35.99,3.751,0,
3.754,194.9,3.754,35.99,3.754,0,
3.757,194.9,3.757,35.99,3.757,0,
3.761,194.1671,3.761,35.99,3.761,0,
3.764,191.5983,3.764,35.99,3.764,0,
3.767,190.46,3.767,35.99,3.767,0,
3.771,190.46,3.771,35.99,3.771,0,
3.774,189.7502,3.774,35.99,3.774,0,
3.777,187.0896,3.777,35.99,3.777,0,
3.781,185.96,3.781,35.99,3.781,0,
3.784,185.7797,3.784,35.99,3.784,0,
3.787,184.4426,3.787,35.99,3.787,0,
3.791,181.9473,3.791,35.99,3.791,0,
3.794,181.37,3.794,35.99,3.794,0,
3.797,180.9853,3.797,35.99,3.797,0,
3.801,179.2354,3.801,35.99,3.801,0,
3.804,177.3039,3.804,35.99,3.804,0,
3.807,176.71,3.807,35.99,3.807,0,
3.811,176.3152,3.811,35.99,3.811,0,
3.814,174.3891,3.814,35.99,3.814,0,
3.817,172,3.817,35.99,3.817,0,
3.821,172,3.821,35.99,3.821,0,
3.824,171.4341,3.824,35.99,3.824,0,
3.827,169.0474,3.827,35.99,3.827,0,
3.831,167.27,3.831,35.99,3.831,0,
3.834,167.27,3.834,35.99,3.834,0,
3.837,166.6758,3.837,35.99,3.837,0,
3.841,164.297,3.841,35.99,3.841,0,
3.844,162.52,3.844,35.99,3.844,0,
3.847,162.52,3.847,35.99,3.847,0,
3.851,161.71,3.851,35.99,3.851,0,
3.854,158.9459,3.854,35.99,3.854,0,
3.857,157.74,3.857,35.99,3.857,0,
3.861,157.74,3.861,35.99,3.861,0,
3.864,156.9697,3.864,35.99,3.864,0,
3.867,154.1609,3.867,35.99,3.867,0,
3.871,152.98,3.871,35.99,3.871,0,
3.874,152.7881,3.874,35.99,3.874,0,
3.877,151.3923,3.877,35.99,3.877,0,
3.881,148.8379,3.881,35.99,3.881,0,
3.884,148.25,3.884,35.99,3.884,0,
3.887,147.8515,3.887,35.99,3.887,0,
3.891,146.0724,3.891,35.99,3.891,0,
3.894,144.1171,3.894,35.99,3.894,0,
3.897,143.52,3.897,35.99,3.897,0,
3.901,143.1165,3.901,35.99,3.901,0,
3.904,141.1863,3.904,35.99,3.904,0,
3.907,138.83,3.907,35.99,3.907,0,
3.911,138.83,3.911,35.99,3.911,0,
3.914,138.2606,3.914,35.99,3.914,0,
3.917,135.9218,3.917,35.99,3.917,0,
3.921,134.21,3.921,35.99,3.921,0,
3.924,134.21,3.924,35.99,3.924,0,
3.927,133.6255,3.927,35.99,3.927,0,
3.931,131.3425,3.931,35.99,3.931,0,
3.934,129.66,3.934,35.99,3.934,0,
3.937,129.66,3.937,35.99,3.937,0,
3.941,128.8791,3.941,35.99,3.941,0,
3.944,126.2815,3.944,35.99,3.944,0,
3.947,125.16,3.947,35.99,3.947,0,
3.951,125.16,3.951,35.99,3.951,0,
3.954,124.426,3.954,35.99,3.954,0,
3.957,121.823,3.957,35.99,3.957,0,
3.961,120.74,3.961,35.99,3.961,0,
3.964,120.5586,3.964,35.99,3.964,0,
