Chrom.1,,Chrom.1,,Chrom.1,,
UV,,Conductivity,,Gradient Concentration,,
ml,mAU,ml,mS/cm,ml,%B,
43.593,57.56,43.593,34.28,43.593,0,
43.596,57.56,43.596,34.29836,43.596,0,
43.6,57.21737,43.6,34.3,43.6,0,
43.603,56.85289,43.603,34.3,43.603,0,
43.606,56.83,43.606,34.3,43.606,0,
43.61,56.83,43.61,34.32782,43.61,0,
43.613,56.49247,43.613,34.33,43.613,0,
43.616,56.13869,43.616,34.33,43.616,0,
43.62,56.11,43.62,34.34856,43.62,0,
43.623,56.11,43.623,34.35,43.623,0,
43.626,55.78832,43.626,34.37757,43.626,0,
43.63,55.44397,43.63,34.38,43.63,0,
43.633,55.42,43.633,34.38,43.633,0,
43.636,55.42,43.636,34.39838,43.636,0,
43.64,55.00174,43.64,34.4,43.64,0,
43.643,54.76926,43.643,34.4,43.643,0,
43.646,54.75,43.646,34.4,43.646,0,
43.65,54.65694,43.65,34.41861,43.65,0,
43.653,54.35798,43.653,34.42,43.653,0,
43.656,54.13675,43.656,34.42,43.656,0,
43.66,54.12,43.66,34.43861,43.66,0,
43.663,53.93728,43.663,34.44,43.663,0,
43.666,53.64358,43.666,34.44,43.666,0,
43.67,53.52671,43.67,34.44,43.67,0,
43.673,53.52,43.673,34.45832,43.673,0,
43.676,53.3447,43.676,34.46,43.676,0,
43.68,52.99414,43.68,34.46,43.68,0,
43.683,52.97,43.683,34.46,43.683,0,
43.686,52.97,43.686,34.47847,43.686,0,
43.69,52.72713,43.69,34.48934,43.69,0,
43.693,52.46242,43.693,34.49,43.693,0,
43.696,52.44,43.696,34.49,43.696,0,
43.7,52.44,43.7,34.49,43.7,0,
43.703,52.21076,43.703,34.50834,43.703,0,
43.706,51.97728,43.706,34.51,43.706,0,
43.71,51.96,43.71,34.51,43.71,0,
43.713,51.96,43.713,34.52836,43.713,0,
43.716,51.6822,43.716,34.53,43.716,0,
43.72,51.5289,43.72,34.53,43.72,0,
43.723,51.52,43.723,34.53,43.723,0,
43.726,51.52,43.726,34.53926,43.726,0,
43.73,51.27653,43.73,34.54,43.73,0,
43.733,51.14956,43.733,34.54,43.733,0,
43.736,51.14,43.736,34.54928,43.736,0,
43.74,51.08368,43.74,34.55,43.74,0,
43.743,50.8499,43.743,34.55,43.743,0,
43.746,50.78358,43.746,34.55,43.746,0,
43.75,50.78,43.75,34.56878,43.75,0,
43.753,50.67864,43.753,34.57922,43.753,0,
43.756,50.53058,43.756,34.58,43.756,0,
43.76,50.47301,43.76,34.58,43.76,0,
43.763,50.47,43.763,34.58,43.763,0,
43.766,50.37704,43.766,34.58929,43.766,0,
43.77,50.20082,43.77,34.59,43.77,0,
43.773,50.19,43.773,34.59,43.773,0,
43.776,50.19,43.776,34.5993,43.776,0,
43.78,50.07124,43.78,34.6,43.78,0,
43.783,49.95865,43.783,34.6,43.783,0,
43.786,49.95,43.786,34.6,43.786,0,
43.79,49.95,43.79,34.60914,43.79,0,
43.793,49.85775,43.793,34.61,43.793,0,
43.796,49.75671,43.796,34.61,43.796,0,
43.8,49.75,43.8,34.61,43.8,0,
43.803,49.75,43.803,34.62848,43.803,0,
43.806,49.63791,43.806,34.63,43.806,0,
43.81,49.57505,43.81,34.63,43.81,0,
43.813,49.57,43.813,34.63,43.813,0,
43.816,49.57,43.816,34.63,43.816,0,
43.82,49.47831,43.82,34.63917,43.82,0,
43.823,49.43301,43.823,34.64,43.823,0,
43.826,49.43,43.826,34.64,43.826,0,
43.83,49.41164,43.83,34.64918,43.83,0,
43.833,49.32676,43.833,34.65,43.833,0,
43.836,49.30129,43.836,34.65,43.836,0,
43.84,49.3,43.84,34.65,43.84,0,
43.843,49.27222,43.843,34.65926,43.843,0,
43.846,49.22318,43.846,34.66,43.846,0,
43.85,49.20162,43.85,34.66,43.85,0,
43.853,49.2,43.853,34.66927,43.853,0,
43.856,49.18122,43.856,34.67,43.856,0,
43.86,49.12477,43.86,34.67,43.86,0,
43.863,49.12,43.863,34.67,43.863,0,
43.866,49.12,43.866,34.67939,43.866,0,
43.87,49.09236,43.87,34.68,43.87,0,
43.873,49.06212,43.873,34.68,43.873,0,
43.876,49.06,43.876,34.68,43.876,0,
43.88,49.06,43.88,34.68,43.88,0,
43.883,49.03212,43.883,34.68929,43.883,0,
43.886,49.0112,43.886,34.69,43.886,0,
43.89,49.01,43.89,34.69,43.89,0,
43.893,49.01,43.893,34.69931,43.893,0,
43.896,48.98177,43.896,34.7,43.896,0,
43.9,48.97078,43.9,34.7,43.9,0,
43.903,48.97,43.903,34.7,43.903,0,
43.906,48.97,43.906,34.70941,43.906,0,
43.91,48.96076,43.91,34.71,43.91,0,
43.913,48.96,43.913,34.71,43.913,0,
43.916,48.96,43.916,34.71,43.916,0,
43.92,48.96,43.92,34.71,43.92,0,
43.923,48.95066,43.923,34.71,43.923,0,
43.926,48.95,43.926,34.71,43.926,0,
43.93,48.95,43.93,34.71924,43.93,0,
43.933,48.94066,43.933,34.72,43.933,0,
43.936,48.94,43.936,34.72,43.936,0,
43.94,48.94,43.94,34.72,43.94,0,
43.943,48.94,43.943,34.72935,43.943,0,
43.946,48.94,43.946,34.73,43.946,0,
43.95,48.94925,43.95,34.73,43.95,0,
43.953,48.95,43.953,34.73,43.953,0,
43.956,48.95,43.956,34.73,43.956,0,
43.96,48.95,43.96,34.73926,43.96,0,
43.963,48.95936,43.963,34.74,43.963,0,
43.966,48.96,43.966,34.74,43.966,0,
43.97,48.96,43.97,34.74926,43.97,0,
43.973,48.96936,43.973,34.75,43.973,0,
43.976,48.97919,43.976,34.75,43.976,0,
43.98,48.98,43.98,34.75,43.98,0,
43.983,48.98,43.983,34.75,43.983,0,
43.986,48.99843,43.986,34.75,43.986,0,
43.99,49.00929,43.99,34.75,43.99,0,
43.993,49.01,43.993,34.75939,43.993,0,
43.996,49.01921,43.996,34.76,43.996,0,
44,49.02929,44,34.76,44,0,
44.003,49.0394,44.003,34.76,44.003,0,
44.006,49.04,44.006,34.76923,44.006,0,
44.01,49.05861,44.01,34.77,44.01,0,
44.013,49.07882,44.013,34.77,44.013,0,
44.016,49.08923,44.016,34.77,44.016,0,
44.02,49.09,44.02,34.77,44.02,0,
44.023,49.09941,44.023,34.77941,44.023,0,
44.026,49.12771,44.026,34.78,44.026,0,
44.03,49.13,44.03,34.78,44.03,0,
44.033,49.13,44.033,34.78942,44.033,0,
44.036,49.15771,44.036,34.79,44.036,0,
44.04,49.18795,44.04,34.79,44.04,0,
44.043,49.19,44.043,34.79,44.043,0,
44.046,49.19,44.046,34.79,44.046,0,
44.05,49.20868,44.05,34.79,44.05,0,
44.053,49.23834,44.053,34.79,44.053,0,
44.056,49.24,44.056,34.79,44.056,0,
44.06,49.24,44.06,34.79934,44.06,0,
44.063,49.28723,44.063,34.8,44.063,0,
44.066,49.30854,44.066,34.8,44.066,0,
44.07,49.31,44.07,34.8,44.07,0,
44.073,49.31,44.073,34.8,44.073,0,
44.076,49.35641,44.076,34.80928,44.076,0,
44.08,49.37873,44.08,34.81,44.08,0,
44.083,49.38,44.083,34.81,44.083,0,
44.086,49.38928,44.086,34.81928,44.086,0,
44.09,49.43682,44.09,34.82,44.09,0,
44.093,49.45893,44.093,34.82,44.093,0,
44.096,49.46,44.096,34.82,44.096,0,
44.1,49.47875,44.1,34.82,44.1,0,
44.103,49.51682,44.103,34.82,44.103,0,
44.106,49.53857,44.106,34.82,44.106,0,
44.11,49.54,44.11,34.82939,44.11,0,
44.113,49.56764,44.113,34.83,44.113,0,
44.116,49.61647,44.116,34.83,44.116,0,
44.12,49.62,44.12,34.83,44.12,0,
44.123,49.62,44.123,34.83,44.123,0,
44.126,49.66647,44.126,34.83,44.126,0,
44.13,49.717,44.13,34.83,44.13,0,
44.133,49.72,44.133,34.83,44.133,0,
44.136,49.72,44.136,34.83931,44.136,0,
44.14,49.76705,44.14,34.84,44.14,0,
44.143,49.81618,44.143,34.84,44.143,0,
44.146,49.82,44.146,34.84,44.146,0,
44.15,49.82,44.15,34.84941,44.15,0,
44.153,49.88466,44.153,34.85,44.153,0,
44.156,49.92727,44.156,34.85,44.156,0,
44.16,49.93,44.16,34.85,44.16,0,
44.163,49.93,44.163,34.85,44.163,0,
44.166,50.00473,44.166,34.85,44.166,0,
44.17,50.04778,44.17,34.85,44.17,0,
44.173,50.05,44.173,34.85,44.173,0,
44.176,50.06868,44.176,34.85,44.176,0,
44.18,50.15501,44.18,34.85,44.18,0,
44.183,50.17854,44.183,34.85,44.183,0,
44.186,50.18,44.186,34.85935,44.186,0,
44.19,50.21783,44.19,34.86,44.19,0,
44.193,50.2849,44.193,34.86,44.193,0,
44.196,50.30871,44.196,34.86,44.196,0,
44.2,50.31,44.2,34.86,44.2,0,
44.203,50.35641,44.203,34.86,44.203,0,
44.206,50.44428,44.206,34.86,44.206,0,
44.21,50.45,44.21,34.86,44.21,0,
44.213,50.45,44.213,34.86,44.213,0,
44.216,50.52492,44.216,34.86,44.216,0,
44.22,50.60575,44.22,34.86,44.22,0,
44.223,50.61,44.223,34.86,44.223,0,
44.226,50.61,44.226,34.86,44.226,0,
44.23,50.68593,44.23,34.86,44.23,0,
44.233,50.76452,44.233,34.86,44.233,0,
44.236,50.77,44.236,34.86,44.236,0,
44.24,50.77,44.24,34.86,44.24,0,
44.243,50.87248,44.243,34.86,44.243,0,
44.246,50.93639,44.246,34.86,44.246,0,
44.25,50.94,44.25,34.86,44.25,0,
44.253,50.96798,44.253,34.86,44.253,0,
44.256,51.04528,44.256,34.86,44.256,0,
44.26,51.10536,44.26,34.86,44.26,0,
44.263,51.11,44.263,34.85069,44.263,0,
44.266,51.13823,44.266,34.85,44.266,0,
44.27,51.26008,44.27,34.85,44.27,0,
44.273,51.29795,44.273,34.85,44.273,0,
44.276,51.3,44.276,34.85,44.276,0,
44.28,51.36473,44.28,34.84075,44.28,0,
44.283,51.49114,44.283,34.84,44.283,0,
44.286,51.5,44.286,34.84,44.286,0,
44.29,51.5,44.29,34.84,44.29,0,
44.293,51.55605,44.293,34.83066,44.293,0,
44.296,51.69223,44.296,34.83,44.296,0,
44.3,51.7,44.3,34.83,44.3,0,
44.303,51.7,44.303,34.82065,44.303,0,
44.306,51.79457,44.306,34.82,44.306,0,
44.31,51.90199,44.31,34.82,44.31,0,
44.313,51.91,44.313,34.82,44.313,0,
44.316,51.91,44.316,34.81054,44.316,0,
44.32,52.0121,44.32,34.81,44.32,0,
44.323,52.123,44.323,34.81,44.323,0,
44.326,52.13,44.326,34.80053,44.326,0,
44.33,52.13,44.33,34.8,44.33,0,
44.333,52.27983,44.333,34.78127,44.333,0,
44.336,52.35628,44.336,34.78,44.336,0,
44.34,52.36,44.34,34.78,44.34,0,
44.343,52.3975,44.343,34.76125,44.343,0,
44.346,52.51376,44.346,34.76,44.346,0,
44.35,52.59435,44.35,34.76,44.35,0,
44.353,52.6,44.353,34.76,44.353,0,
44.356,52.67593,44.356,34.74102,44.356,0,
44.36,52.79178,44.36,34.74,44.36,0,
44.363,52.8376,44.363,34.74,44.363,0,
44.366,52.84,44.366,34.71149,44.366,0,
44.37,52.91461,44.37,34.71,44.37,0,
44.373,53.07979,44.373,34.71,44.373,0,
44.376,53.09,44.376,34.71,44.376,0,
44.38,53.09,44.38,34.69135,44.38,0,
44.383,53.21234,44.383,34.69,44.383,0,
44.386,53.34369,44.386,34.69,44.386,0,
44.39,53.35,44.39,34.69,44.39,0,
44.393,53.35,44.393,34.66174,44.393,0,
44.396,53.47384,44.396,34.62189,44.396,0,
44.4,53.6014,44.4,34.62,44.4,0,
44.403,53.61,44.403,34.62,44.403,0,
44.406,53.61,44.406,34.59225,44.406,0,
44.41,53.77793,44.41,34.59,44.41,0,
44.413,53.87501,44.413,34.59,44.413,0,
44.416,53.88,44.416,34.59,44.416,0,
44.42,53.88,44.42,34.55264,44.42,0,
44.423,54.05001,44.423,34.55,44.423,0,
44.426,54.14344,44.426,34.55,44.426,0,
44.43,54.15,44.43,34.55,44.43,0,
44.433,54.19728,44.433,34.50272,44.433,0,
44.436,54.35779,44.436,34.5,44.436,0,
44.44,54.41676,44.44,34.5,44.44,0,
44.443,54.42,44.443,34.45272,44.443,0,
44.446,54.50353,44.446,34.45,44.446,0,
44.45,54.63173,44.45,34.45,44.45,0,
44.453,54.67787,44.453,34.45,44.453,0,
44.456,54.68,44.456,34.40354,44.456,0,
44.46,54.76438,44.46,34.35312,44.46,0,
44.463,54.95012,44.463,34.35,44.463,0,
44.466,54.96,44.466,34.35,44.466,0,
44.47,54.96,44.47,34.35,44.47,0,
44.473,55.09272,44.473,34.28364,44.473,0,
44.476,55.23042,44.476,34.28,44.476,0,
44.48,55.24,44.48,34.28,44.48,0,
44.483,55.24,44.483,34.22298,44.483,0,
44.486,55.36111,44.486,34.22,44.486,0,
44.49,55.50158,44.49,34.22,44.49,0,
44.493,55.51,44.493,34.22,44.493,0,
44.496,55.51,44.496,34.14539,44.496,0,
44.5,55.66998,44.5,34.14,44.5,0,
44.503,55.76563,44.503,34.14,44.503,0,
44.506,55.77,44.506,34.07471,44.506,0,
44.51,55.77,44.51,34.07,44.51,0,
44.513,55.95078,44.513,34.07,44.513,0,
44.516,56.04404,44.516,34.07,44.516,0,
44.52,56.05,44.52,33.99463,44.52,0,
44.523,56.09763,44.523,33.90427,44.523,0,
44.526,56.26828,44.526,33.9,44.526,0,
44.53,56.32717,44.53,33.9,44.53,0,
44.533,56.33,44.533,33.9,44.533,0,
44.536,56.40479,44.536,33.81586,44.536,0,
44.54,56.53279,44.54,33.81,44.54,0,
44.543,56.5782,44.543,33.81,44.543,0,
44.546,56.58,44.546,33.81,44.546,0,
44.55,56.65565,44.55,33.71543,44.55,0,
44.553,56.82253,44.553,33.71,44.553,0,
44.556,56.83,44.556,33.71,44.556,0,
44.56,56.83,44.56,33.61543,44.56,0,
44.563,56.94138,44.563,33.61,44.563,0,
44.566,57.07174,44.566,33.61,44.566,0,
44.57,57.08,44.57,33.61,44.57,0,
44.573,57.08,44.573,33.50789,44.573,0,
44.576,57.20173,44.576,33.5,44.576,0,
44.58,57.32362,44.58,33.5,44.58,0,
44.583,57.33,44.583,33.39778,44.583,0,
44.586,57.33,44.586,33.39,44.586,0,
44.59,57.47219,44.59,33.27624,44.59,0,
44.593,57.53583,44.593,33.27,44.593,0,
44.596,57.54,44.596,33.27,44.596,0,
44.6,57.54,44.6,33.1466,44.6,0,
44.603,57.6611,44.603,33.14,44.603,0,
44.606,57.74519,44.606,33.14,44.606,0,
44.61,57.75,44.61,33.14,44.61,0,
44.613,57.77798,44.613,33.01875,44.613,0,
44.616,57.92116,44.616,33.01,44.616,0,
44.62,57.95854,44.62,33.01,44.62,0,
44.623,57.96,44.623,32.87942,44.623,0,
44.626,58.02587,44.626,32.87,44.626,0,
44.63,58.15369,44.63,32.87,44.63,0,
44.633,58.16,44.633,32.87,44.633,0,
44.636,58.16,44.636,32.73809,44.636,0,
44.64,58.20763,44.64,32.73,44.64,0,
44.643,58.31273,44.643,32.73,44.643,0,
44.646,58.32,44.646,32.73,44.646,0,
44.65,58.32,44.65,32.58711,44.65,0,
44.653,58.40414,44.653,32.43041,44.653,0,
44.656,58.47604,44.656,32.42,44.656,0,
44.66,58.48,44.66,32.42,44.66,0,
44.663,58.48,44.663,32.42,44.663,0,
44.666,58.56501,44.666,32.26887,44.666,0,
44.67,58.64639,44.67,32.26,44.67,0,
44.673,58.65,44.673,32.26,44.673,0,
44.676,58.65,44.676,32.09924,44.676,0,
44.68,58.72649,44.68,32.09,44.68,0,
44.683,58.75815,44.683,32.09,44.683,0,
44.686,58.76,44.686,32.09,44.686,0,
44.69,58.77912,44.69,31.9179,44.69,0,
44.693,58.82692,44.693,31.91,44.693,0,
44.696,58.85841,44.696,31.91,44.696,0,
44.7,58.86,44.7,31.7377,44.7,0,
44.703,58.88818,44.703,31.73,44.703,0,
44.706,58.92792,44.706,31.73,44.706,0,
44.71,58.93929,44.71,31.73,44.71,0,
44.713,58.94,44.713,31.56124,44.713,0,
44.716,58.96844,44.716,31.36988,44.716,0,
44.72,59.01652,44.72,31.36,44.72,0,
44.723,59.02,44.723,31.36,44.723,0,
44.726,59.02,44.726,31.36,44.726,0,
44.73,59.03865,44.73,31.17347,44.73,0,
44.733,59.0494,44.733,31.16,44.733,0,
44.736,59.05,44.736,31.16,44.736,0,
44.74,59.05,44.74,30.97347,44.74,0,
44.743,59.05,44.743,30.96,44.743,0,
44.746,59.05,44.746,30.96,44.746,0,
44.75,59.05,44.75,30.95066,44.75,0,
44.753,59.05,44.753,30.75214,44.753,0,
44.756,59.05,44.756,30.74,44.756,0,
44.76,59.04066,44.76,30.74,44.76,0,
44.763,59.04,44.763,30.54214,44.763,0,
44.766,59.04,44.766,30.53,44.766,0,
44.77,59.03065,44.77,30.53,44.77,0,
44.773,59.02057,44.773,30.53,44.773,0,
44.776,59.02,44.776,30.32017,44.776,0,
44.78,59.01065,44.78,30.10431,44.78,0,
44.783,58.9534,44.783,30.09,44.783,0,
44.786,58.9309,44.786,30.09,44.786,0,
44.79,58.93,44.79,30.09,44.79,0,
44.793,58.89217,44.793,29.8725,44.793,0,
44.796,58.8422,44.796,29.86,44.796,0,
44.8,58.82125,44.8,29.86,44.8,0,
44.803,58.82,44.803,29.86,44.803,0,
44.806,58.79132,44.806,29.63054,44.806,0,
44.81,58.71494,44.81,29.62,44.81,0,
44.813,58.71,44.813,29.62,44.813,0,
44.816,58.71,44.816,29.39026,44.816,0,
44.82,58.65364,44.82,29.38,44.82,0,
44.823,58.56478,44.823,29.38,44.823,0,
44.826,58.56,44.826,29.38,44.826,0,
44.83,58.56,44.83,29.15454,44.83,0,
44.833,58.4652,44.833,29.14,44.833,0,
44.836,58.36416,44.836,29.14,44.836,0,
44.84,58.36,44.84,28.90487,44.84,0,
44.843,58.36,44.843,28.89,44.843,0,
44.846,58.21607,44.846,28.65011,44.846,0,
44.85,58.14408,44.85,28.64,44.85,0,
44.853,58.14,44.853,28.64,44.853,0,
44.856,58.14,44.856,28.39022,44.856,0,
44.86,57.99859,44.86,28.38,44.86,0,
44.863,57.91388,44.863,28.38,44.863,0,
44.866,57.91,44.866,28.38,44.866,0,
44.87,57.88177,44.87,28.13533,44.87,0,
44.873,57.70874,44.873,28.12,44.873,0,
44.876,57.65331,44.876,28.12,44.876,0,
44.88,57.65,44.88,27.87503,44.88,0,
44.883,57.55474,44.883,27.86,44.883,0,
44.886,57.40041,44.886,27.86,44.886,0,
44.89,57.34289,44.89,27.86,44.89,0,
44.893,57.34,44.893,27.6028,44.893,0,
44.896,57.24651,44.896,27.59,44.896,0,
44.9,57.03246,44.9,27.59,44.9,0,
44.903,57.02,44.903,27.59,44.903,0,
44.906,57.02,44.906,27.33727,44.906,0,
44.91,56.86869,44.91,27.06467,44.91,0,
44.913,56.69747,44.913,27.05,44.913,0,
44.917,56.69,44.917,27.05,44.917,0,
44.92,56.69,44.92,27.05,44.92,0,
44.923,56.51791,44.923,26.79186,44.923,0,
44.927,56.33173,44.927,26.78,44.927,0,
44.93,56.32,44.93,26.78,44.93,0,
44.933,56.32,44.933,26.51198,44.933,0,
44.937,56.06665,44.937,26.5,44.937,0,
44.94,55.91745,44.94,26.5,44.94,0,
44.943,55.91,44.943,26.5,44.943,0,
44.947,55.91,44.947,26.23697,44.947,0,
44.95,55.64457,44.95,26.22,44.95,0,
44.953,55.49583,44.953,26.22,44.953,0,
44.957,55.49,44.957,25.94756,44.957,0,
44.96,55.42364,44.96,25.93,44.96,0,
44.963,55.15165,44.963,25.93,44.963,0,
44.967,55.07417,44.967,25.93,44.967,0,
44.97,55.07,44.97,25.66424,44.97,0,
44.973,54.9259,44.973,25.38101,44.973,0,
44.977,54.63717,44.977,25.37,44.977,0,
44.98,54.62,44.98,25.37,44.98,0,
44.983,54.62,44.983,25.37,44.983,0,
44.987,54.46916,44.987,25.0966,44.987,0,
44.99,54.16505,44.99,25.08,44.99,0,
44.993,54.15,44.993,25.08,44.993,0,
44.997,54.15,44.997,24.80627,44.997,0,
45,53.92138,45,24.79,45,0,
45.003,53.68851,45.003,24.79,45.003,0,
45.007,53.68,45.007,24.79,45.007,0,
45.01,53.68,45.01,24.51375,45.01,0,
45.013,53.44888,45.013,24.5,45.013,0,
45.017,53.2132,45.017,24.5,45.017,0,
45.02,53.2,45.02,24.22341,45.02,0,
45.023,53.2,45.023,24.21,45.023,0,
45.027,52.87926,45.027,24.21,45.027,0,
45.03,52.69786,45.03,24.21,45.03,0,
45.033,52.69,45.033,23.94791,45.033,0,
45.037,52.60489,45.037,23.65576,45.037,0,
45.04,52.36098,45.04,23.64,45.04,0,
45.043,52.19049,45.043,23.64,45.043,0,
45.047,52.18,45.047,23.64,45.047,0,
45.05,52.0079,45.05,23.36273,45.05,0,
45.053,51.75605,45.053,23.35,45.053,0,
45.057,51.66425,45.057,23.35,45.057,0,
45.06,51.66,45.06,23.35,45.06,0,
45.063,51.49091,45.063,23.07758,45.063,0,
45.067,51.14821,45.067,23.06,45.067,0,
45.07,51.13,45.07,23.06,45.07,0,
45.073,51.13,45.073,22.78756,45.073,0,
45.077,50.86457,45.077,22.77,45.077,0,
45.08,50.58165,45.08,22.77,45.08,0,
45.083,50.57,45.083,22.77,45.083,0,
45.087,50.57,45.087,22.49475,45.087,0,
45.09,50.30133,45.09,22.48,45.09,0,
45.093,50.02663,45.093,22.48,45.093,0,
45.097,50.01,45.097,22.21392,45.097,0,
45.1,50.01,45.1,22.2,45.1,0,
45.103,49.66118,45.103,21.9266,45.103,0,
45.107,49.46874,45.107,21.91,45.107,0,
45.11,49.46,45.11,21.91,45.11,0,
45.113,49.46,45.113,21.64571,45.113,0,
45.117,49.10794,45.117,21.63,45.117,0,
45.12,48.89763,45.12,21.63,45.12,0,
45.123,48.89,45.123,21.63,45.123,0,
45.127,48.79474,45.127,21.36327,45.127,0,
45.13,48.41443,45.13,21.35,45.13,0,
45.133,48.3055,45.133,21.35,45.133,0,
45.137,48.3,45.137,21.08295,45.137,0,
45.14,48.11702,45.14,21.07,45.14,0,
45.143,47.83595,45.143,21.07,45.143,0,
45.147,47.72462,45.147,21.07,45.147,0,
45.15,47.72,45.15,20.80004,45.15,0,
45.153,47.54023,45.153,20.79,45.153,0,
45.157,47.15758,45.157,20.79,45.157,0,
45.16,47.14,45.16,20.79,45.16,0,
45.163,47.14,45.163,20.52475,45.163,0,
45.167,46.86274,45.167,20.25186,45.167,0,
45.17,46.56006,45.17,20.24,45.17,0,
45.173,46.55,45.173,20.24,45.173,0,
45.177,46.55,45.177,20.24,45.177,0,
45.18,46.25004,45.18,19.97874,45.18,0,
45.183,45.94599,45.183,19.97,45.183,0,
45.187,45.93,45.187,19.97,45.187,0,
45.19,45.93,45.19,19.71636,45.19,0,
45.193,45.54133,45.193,19.7,45.193,0,
45.197,45.32832,45.197,19.7,45.197,0,
45.2,45.32,45.2,19.7,45.2,0,
45.203,45.32,45.203,19.45323,45.203,0,
45.207,44.92704,45.207,19.44,45.207,0,
45.21,44.7219,45.21,19.44,45.21,0,
45.213,44.71,45.213,19.19323,45.213,0,
45.217,44.60445,45.217,19.18,45.217,0,
45.22,44.21347,45.22,19.18,45.22,0,
45.223,44.08534,45.223,19.18,45.223,0,
45.227,44.08,45.227,18.92992,45.227,0,
45.23,43.88201,45.23,18.67487,45.23,0,
45.233,43.56554,45.233,18.66,45.233,0,
45.237,43.45382,45.237,18.66,45.237,0,
45.24,43.45,45.24,18.66,45.24,0,
45.243,43.24995,45.243,18.42185,45.243,0,
45.247,42.83554,45.247,18.41,45.247,0,
45.25,42.82,45.25,18.41,45.25,0,
45.253,42.82,45.253,18.17185,45.253,0,
45.257,42.52147,45.257,18.16,45.257,0,
45.26,42.21705,45.26,18.16,45.26,0,
45.263,42.2,45.263,18.16,45.263,0,
45.267,42.2,45.267,17.9286,45.267,0,
45.27,41.9067,45.27,17.92,45.27,0,
45.273,41.59432,45.273,17.92,45.273,0,
45.277,41.58,45.277,17.91036,45.277,0,
45.28,41.58,45.28,17.68293,45.28,0,
45.283,41.15933,45.283,17.67,45.283,0,
45.287,40.92738,45.287,17.67,45.287,0,
45.29,40.92,45.29,17.45188,45.29,0,
45.293,40.92,45.293,17.44,45.293,0,
45.297,40.52327,45.297,17.20777,45.297,0,
45.3,40.31083,45.3,17.2,45.3,0,
45.303,40.3,45.303,17.2,45.303,0,
45.307,40.20324,45.307,16.97744,45.307,0,
45.31,39.80121,45.31,16.97,45.31,0,
45.313,39.68416,45.313,16.97,45.313,0,
45.317,39.68,45.317,16.97,45.317,0,
45.32,39.48059,45.32,16.7611,45.32,0,
45.323,39.1729,45.323,16.75,45.323,0,
45.327,39.05343,45.327,16.75,45.327,0,
45.33,39.05,45.33,16.53136,45.33,0,
45.333,38.8485,45.333,16.52,45.333,0,
45.337,38.44233,45.337,16.52,45.337,0,
45.34,38.43,45.34,16.52,45.34,0,
45.343,38.43,45.343,16.3089,45.343,0,
45.347,38.14717,45.347,16.3,45.347,0,
45.35,37.84457,45.35,16.3,45.35,0,
45.353,37.83,45.353,16.09801,45.353,0,
45.357,37.83,45.357,16.09,45.357,0,
45.36,37.54422,45.36,15.88995,45.36,0,
45.363,37.2411,45.363,15.88,45.363,0,
45.367,37.23,45.367,15.88,45.367,0,
45.37,37.23,45.37,15.67995,45.37,0,
45.373,36.8448,45.373,15.67,45.373,0,
45.377,36.641,45.377,15.67,45.377,0,
45.38,36.63,45.38,15.67,45.38,0,
45.383,36.53358,45.383,15.47717,45.383,0,
45.387,36.25593,45.387,15.47,45.387,0,
45.39,36.05878,45.39,15.47,45.39,0,
45.393,36.05,45.393,15.27717,45.393,0,
45.397,35.87024,45.397,15.27,45.397,0,
45.4,35.59262,45.4,15.27,45.4,0,
45.403,35.49312,45.403,15.27,45.403,0,
45.407,35.49,45.407,15.08054,45.407,0,
45.41,35.30835,45.41,15.07,45.41,0,
45.413,34.93274,45.413,15.07,45.413,0,
45.417,34.92,45.417,15.07,45.417,0,
45.42,34.92,45.42,14.88813,45.42,0,
45.423,34.64906,45.423,14.69615,45.423,0,
45.427,34.37414,45.427,14.69,45.427,0,
45.43,34.36,45.43,14.69,45.43,0,
45.433,34.36,45.433,14.69,45.433,0,
45.437,34.09414,45.437,14.51909,45.437,0,
45.44,33.82124,45.44,14.51,45.44,0,
45.443,33.81,45.443,14.51,45.443,0,
45.447,33.81,45.447,14.33889,45.447,0,
45.45,33.47416,45.45,14.33,45.45,0,
45.453,33.28541,45.453,14.33,45.453,0,
45.457,33.28,45.457,14.33,45.457,0,
45.46,33.28,45.46,14.15728,45.46,0,
45.463,32.95022,45.463,14.15,45.463,0,
45.467,32.76868,45.467,14.15,45.467,0,
45.47,32.76,45.47,13.98649,45.47,0,
45.473,32.6725,45.473,13.98,45.473,0,
45.477,32.43177,45.477,13.98,45.477,0,
45.48,32.25648,45.48,13.98,45.48,0,
45.483,32.25,45.483,13.81472,45.483,0,
45.487,32.08783,45.487,13.64782,45.487,0,
45.49,31.83925,45.49,13.64,45.49,0,
45.493,31.75213,45.493,13.64,45.493,0,
45.497,31.75,45.497,13.64,45.497,0,
45.5,31.59591,45.5,13.48591,45.5,0,
45.503,31.29705,45.503,13.48,45.503,0,
45.507,31.28,45.507,13.48,45.507,0,
45.51,31.28,45.51,13.32573,45.51,0,
45.513,31.05293,45.513,13.32,45.513,0,
45.517,30.82037,45.517,13.32,45.517,0,
45.52,30.81,45.52,13.32,45.52,0,
45.523,30.81,45.523,13.16861,45.523,0,
45.527,30.59037,45.527,13.16,45.527,0,
45.53,30.35798,45.53,13.16,45.53,0,
45.533,30.35,45.533,13.16,45.533,0,
45.537,30.35,45.537,13.01642,45.537,0,
